label,timestamp,duration,pkg,dram,socket
delta,1722420036.2334852,35283.829,4903002.0,796778.0,0
delta,1722420036.4990911,35068.59,4862719.0,796258.0,0
delta,1722420036.7680886,40887.683,5421434.0,885839.0,0
delta,1722420037.0644186,37295.871,5124132.0,832702.0,0
delta,1722420037.3345256,36165.841,5011645.0,815980.0,0
delta,1722420037.6050758,37957.485,5246080.0,843826.0,0
delta,1722420037.8755817,40461.733,5586106.0,901415.0,0
delta,1722420038.1466107,36678.358,5188342.0,841332.0,0
delta,1722420038.4339302,41585.563,5545213.0,911482.0,0
delta,1722420038.7064269,37344.764,5133288.0,843443.0,0
delta,1722420038.9806426,42884.904,5815598.0,942755.0,0
delta,1722420039.2631383,35061.04,4897753.0,802699.0,0
delta,1722420039.530894,34838.652,4912952.0,803724.0,0
delta,1722420039.8030753,40070.388,5394152.0,884539.0,0
delta,1722420040.0741255,34625.299,4871874.0,793428.0,0
delta,1722420040.3391728,37808.96,5133227.0,860962.0,0
delta,1722420040.6069055,43408.451,5776718.0,945387.0,0
delta,1722420040.898206,36029.163,4997851.0,816393.0,0
delta,1722420041.1664388,34667.573,4827747.0,799134.0,0
delta,1722420041.481168,36101.217,4926257.0,818351.0,0
delta,1722420041.7897327,49198.989,6342330.0,1025406.0,0
delta,1722420042.121401,41352.038,5512743.0,910947.0,0
delta,1722420042.4475741,45974.479,6179061.0,970234.0,0
delta,1722420042.7750769,42688.751,5647508.0,933193.0,0
delta,1722420043.0966935,40849.629,5586534.0,884447.0,0
delta,1722420043.3842413,38124.536,5384752.0,850940.0,0
delta,1722420043.6609776,38868.3,5410997.0,845248.0,0
delta,1722420043.9383104,36815.772,5241869.0,832841.0,0
delta,1722420044.213479,37404.917,5311815.0,846488.0,0
delta,1722420044.4899082,37289.002,5260851.0,826032.0,0
delta,1722420044.7642176,37737.597,5339525.0,840552.0,0
delta,1722420045.0408177,38401.868,5459947.0,843749.0,0
delta,1722420045.3170872,39342.262,5530198.0,864986.0,0
delta,1722420045.594159,36772.355,5177538.0,836221.0,0
delta,1722420045.8671873,39686.65,5602585.0,889588.0,0
delta,1722420046.1540926,37189.383,5254442.0,826491.0,0
delta,1722420046.4461575,34741.781,5050707.0,795998.0,0
delta,1722420046.7272182,44637.905,6002488.0,964497.0,0
delta,1722420047.0430465,40150.551,5364915.0,886896.0,0
delta,1722420047.3637507,39224.737,5427171.0,877302.0,0
delta,1722420047.6841555,39333.971,5437913.0,868030.0,0
delta,1722420048.0056486,35779.836,5061755.0,822528.0,0
delta,1722420048.272184,37227.34,5211779.0,828954.0,0
delta,1722420048.5521393,42627.138,5915329.0,927899.0,0
delta,1722420048.8259284,37515.874,5088244.0,829398.0,0
delta,1722420049.124206,34970.105,4976244.0,802577.0,0
delta,1722420049.401356,40979.976,5618516.0,895876.0,0
delta,1722420049.67702,35255.716,4962878.0,795417.0,0
delta,1722420049.94552,35860.39,5091295.0,819759.0,0
delta,1722420050.211114,34918.459,4941211.0,797864.0,0
delta,1722420050.4789948,38436.856,5215502.0,871136.0,0
delta,1722420050.7764585,36633.669,5148058.0,835059.0,0
delta,1722420051.0472991,36866.776,5135485.0,840597.0,0
delta,1722420051.3173547,34922.699,4973071.0,799058.0,0
delta,1722420051.5856116,36758.414,5129809.0,830989.0,0
delta,1722420051.8601341,36445.639,5096118.0,811894.0,0
delta,1722420052.1447775,36561.798,5078051.0,823354.0,0
delta,1722420052.4119236,47759.102,6105392.0,992695.0,0
delta,1722420052.6935081,36881.534,5082262.0,834217.0,0
delta,1722420052.9612415,36984.597,5192186.0,839557.0,0
delta,1722420053.2322743,34744.536,4959521.0,801643.0,0
delta,1722420053.5003486,33847.95,4847766.0,778754.0,0
delta,1722420053.7825642,38591.603,5395677.0,865108.0,0
delta,1722420054.0540624,34724.548,4919543.0,789725.0,0
delta,1722420054.3189595,34128.378,4819507.0,784248.0,0
delta,1722420054.5845904,35072.838,4975390.0,800144.0,0
delta,1722420054.8527203,38922.164,5311937.0,866699.0,0
delta,1722420055.12565,36154.139,5060656.0,816316.0,0
delta,1722420055.3917854,34694.669,4812122.0,778418.0,0
delta,1722420055.673995,36336.877,5044604.0,804275.0,0
delta,1722420055.93994,34878.433,4936633.0,794865.0,0
delta,1722420056.2065094,38929.345,5316026.0,847039.0,0
delta,1722420056.4823372,38711.783,5381517.0,864450.0,0
delta,1722420056.7548792,38460.959,5307909.0,845493.0,0
delta,1722420057.0553107,35036.399,4941699.0,796472.0,0
delta,1722420057.322648,34902.674,4794665.0,777714.0,0
delta,1722420057.5893297,38748.511,5431016.0,865475.0,0
delta,1722420057.874174,36135.838,4984850.0,817922.0,0
delta,1722420058.141398,34975.847,4904101.0,796625.0,0
delta,1722420058.4124353,35560.653,4993883.0,808192.0,0
delta,1722420058.6815512,35817.92,5060473.0,831340.0,0
delta,1722420058.9521837,36926.259,5100146.0,842265.0,0
delta,1722420059.2199817,41285.094,5644395.0,888363.0,0
delta,1722420059.4923282,37039.762,5209459.0,831203.0,0
delta,1722420059.76024,36376.955,5051928.0,806172.0,0
delta,1722420060.0280058,35440.166,5038378.0,815658.0,0
delta,1722420060.294348,34258.583,4937915.0,793275.0,0
delta,1722420060.5625026,35427.781,5019152.0,814603.0,0
delta,1722420060.8423862,36771.126,5106127.0,838210.0,0
delta,1722420061.1227863,34150.526,4775622.0,778617.0,0
delta,1722420061.386553,34264.625,4809619.0,784125.0,0
delta,1722420061.6532526,34894.38,4937121.0,797007.0,0
delta,1722420061.919878,34778.199,4904894.0,795279.0,0
delta,1722420062.2080603,38381.781,5465379.0,874365.0,0
delta,1722420062.4878857,37541.809,5270922.0,840169.0,0
delta,1722420062.7640862,38286.199,5321947.0,863854.0,0
delta,1722420063.0406215,39443.611,5304186.0,878143.0,0
delta,1722420063.3197298,40069.671,5366930.0,883177.0,0
delta,1722420063.6035037,37581.008,5323839.0,851522.0,0
delta,1722420063.8820112,38061.346,5305467.0,848630.0,0
delta,1722420064.1607535,37587.087,5207507.0,838195.0,0
delta,1722420064.436907,39924.631,5475877.0,874273.0,0
delta,1722420064.7601748,50135.236,6537459.0,1048831.0,0
delta,1722420065.1053774,38935.397,5384935.0,858116.0,0
delta,1722420065.4189422,36614.506,5208727.0,834111.0,0
delta,1722420065.7306254,41930.409,5602830.0,905485.0,0
delta,1722420066.019101,36607.929,5116625.0,818458.0,0
delta,1722420066.2926269,39093.836,5399095.0,852149.0,0
delta,1722420066.5687008,40136.351,5545640.0,883376.0,0
delta,1722420066.8513224,39866.919,5417649.0,887935.0,0
delta,1722420067.1292784,37402.823,5302538.0,843795.0,0
delta,1722420067.4015923,37895.56,5172533.0,821395.0,0
delta,1722420067.6811182,40391.73,5587632.0,891301.0,0
delta,1722420067.9582326,40221.843,5673508.0,887277.0,0
delta,1722420068.241963,38464.002,5373339.0,836481.0,0
delta,1722420068.5164614,37246.007,5292040.0,838455.0,0
delta,1722420068.791155,40617.157,5637559.0,893810.0,0
delta,1722420069.0705097,38197.976,5438768.0,857351.0,0
delta,1722420069.3493512,38701.769,5412706.0,860518.0,0
delta,1722420069.6274276,36597.826,5074450.0,811527.0,0
delta,1722420069.9057436,38164.077,5280321.0,841148.0,0
delta,1722420070.1832829,38344.247,5378099.0,853434.0,0
delta,1722420070.4586816,38081.928,5212145.0,846473.0,0
delta,1722420070.7351534,41379.635,5662217.0,911054.0,0
delta,1722420071.0189629,41779.891,5611253.0,917602.0,0
delta,1722420071.298121,36984.749,5163500.0,832366.0,0
delta,1722420071.5769436,37818.078,5263109.0,845631.0,0
delta,1722420071.8525906,36154.526,5034655.0,811848.0,0
delta,1722420072.139518,34765.24,4830920.0,776184.0,0
delta,1722420072.4144912,38814.615,5504686.0,870616.0,0
delta,1722420072.696022,40318.855,5570970.0,894545.0,0
delta,1722420072.9752347,38859.503,5403185.0,860502.0,0
delta,1722420073.2515645,38651.46,5256944.0,850573.0,0
delta,1722420073.5329542,39023.028,5332261.0,855193.0,0
delta,1722420073.8115273,39903.4,5375048.0,865690.0,0
delta,1722420074.0887308,37364.115,5166491.0,821962.0,0
delta,1722420074.3632414,38630.17,5374925.0,853418.0,0
delta,1722420074.658701,40941.856,5564867.0,890965.0,0
delta,1722420074.9366508,40026.212,5398912.0,881433.0,0
delta,1722420075.2159245,37136.186,5070605.0,819024.0,0
delta,1722420075.4912398,34511.428,4903186.0,794896.0,0
delta,1722420075.7719347,35238.765,4882007.0,793488.0,0
delta,1722420076.047573,34710.826,4945361.0,795417.0,0
delta,1722420076.3286345,35275.106,4958361.0,795355.0,0
delta,1722420076.5965707,39164.802,5435716.0,870692.0,0
delta,1722420076.867245,40884.883,5623643.0,895463.0,0
delta,1722420077.1393385,35079.524,5049242.0,814449.0,0
delta,1722420077.4100165,35052.384,4893359.0,799945.0,0
delta,1722420077.6786547,34536.812,4860034.0,790337.0,0
delta,1722420077.9433408,36832.862,5217943.0,845937.0,0
delta,1722420078.21068,34918.856,4960802.0,802133.0,0
delta,1722420078.4964926,36482.257,5060656.0,814236.0,0
delta,1722420078.7636878,37102.269,5110583.0,845295.0,0
delta,1722420079.0322165,44919.185,5931991.0,968061.0,0
delta,1722420079.3131678,34761.013,4930957.0,789603.0,0
delta,1722420079.5978491,44095.005,5665574.0,933820.0,0
delta,1722420079.88062,34844.8,4996508.0,800037.0,0
delta,1722420080.148239,35450.172,5087145.0,816087.0,0
delta,1722420080.415141,30860.875,4434742.0,727086.0,0
delta,1722420080.676621,36424.257,5041430.0,817892.0,0
delta,1722420080.9426482,34497.419,4928271.0,793183.0,0
delta,1722420081.2076602,35902.327,5018786.0,830300.0,0
delta,1722420081.5074549,36329.792,5048876.0,811390.0,0
delta,1722420081.7777493,35942.974,5020495.0,823263.0,0
delta,1722420082.0621262,36643.598,5112536.0,829260.0,0
delta,1722420082.3319354,35320.347,4996142.0,817402.0,0
delta,1722420082.6026037,42085.768,5650742.0,911069.0,0
delta,1722420082.9270098,42287.317,5441087.0,953420.0,0
delta,1722420083.252327,39402.157,5216051.0,865873.0,0
delta,1722420083.5732079,39458.169,5283983.0,870968.0,0
delta,1722420083.8950548,43215.489,5509996.0,930515.0,0
delta,1722420084.2244854,47161.017,4756641.0,1028787.0,0
delta,1722420084.5665424,53121.952,4949084.0,1088182.0,0
delta,1722420084.9077935,43675.82,4324879.0,945204.0,0
delta,1722420085.238145,44801.33,4434559.0,955363.0,0
delta,1722420085.5701442,42373.05,4273732.0,922957.0,0
delta,1722420085.897406,42470.56,4300343.0,928847.0,0
delta,1722420086.2262762,42605.88,4270802.0,926384.0,0
delta,1722420086.553781,43572.323,4360828.0,949320.0,0
delta,1722420086.8745706,36284.086,4347828.0,822574.0,0
delta,1722420087.144146,36155.666,5134203.0,833789.0,0
delta,1722420087.4130843,36302.964,5070605.0,838440.0,0
delta,1722420087.6815166,34908.306,4775623.0,790566.0,0
delta,1722420087.9638035,40760.095,5512559.0,896565.0,0
delta,1722420088.252685,34146.351,4840564.0,786909.0,0
delta,1722420088.517305,34974.041,4875232.0,803066.0,0
delta,1722420088.7831473,36241.177,4978686.0,831922.0,0
delta,1722420089.0497274,32547.302,4702808.0,770768.0,0
delta,1722420089.313258,34523.618,4843311.0,788852.0,0
delta,1722420089.59578,40018.352,5249682.0,897498.0,0
delta,1722420089.8711998,36534.726,4918811.0,820034.0,0
delta,1722420090.1394327,38527.237,5286546.0,875818.0,0
delta,1722420090.4209888,37460.745,5176135.0,846090.0,0
delta,1722420090.6913328,34612.029,4706409.0,782595.0,0
delta,1722420090.9608903,40925.72,5425279.0,912981.0,0
delta,1722420091.2321749,36983.0,5145922.0,850863.0,0
delta,1722420091.5019283,36444.416,4889453.0,838118.0,0
delta,1722420091.7693672,33328.025,4629200.0,765031.0,0
delta,1722420092.0333676,33784.869,4759326.0,786267.0,0
delta,1722420092.3088782,35305.901,4950121.0,822405.0,0
delta,1722420092.5739498,34835.135,4901782.0,810288.0,0
delta,1722420092.8807235,36188.786,4928881.0,813546.0,0
delta,1722420093.1914797,39530.585,5152941.0,881403.0,0
delta,1722420093.500592,37128.803,5052600.0,835701.0,0
delta,1722420093.805443,36521.223,5278734.0,880714.0,0
delta,1722420094.1148596,35226.032,4974413.0,818106.0,0
delta,1722420094.4177785,36179.898,4957751.0,818443.0,0
delta,1722420094.724894,41985.836,5223010.0,948356.0,0
delta,1722420095.042989,42627.537,4328175.0,923844.0,0
delta,1722420095.3623424,42219.877,4202809.0,919026.0,0
delta,1722420095.689367,44526.447,4262563.0,951140.0,0
delta,1722420096.0130816,36030.082,4804736.0,803817.0,0
delta,1722420096.31696,36179.139,4874621.0,822482.0,0
delta,1722420096.624908,37560.779,5104235.0,849900.0,0
delta,1722420096.896063,37208.599,5115953.0,850863.0,0
delta,1722420097.1815882,37030.716,4938586.0,845876.0,0
delta,1722420097.4506454,34497.567,4866382.0,802362.0,0
delta,1722420097.715713,36065.175,4999194.0,819391.0,0
delta,1722420097.9853835,41375.126,5557176.0,895004.0,0
delta,1722420098.2583783,37471.927,5073900.0,832014.0,0
delta,1722420098.5287747,35191.544,4869495.0,797528.0,0
delta,1722420098.795743,39196.441,5230456.0,860029.0,0
delta,1722420099.06756,38470.38,5126269.0,871412.0,0
delta,1722420099.3528552,39378.307,5334825.0,884447.0,0
delta,1722420099.6339083,37172.615,5223192.0,845569.0,0
delta,1722420099.9101791,40999.228,5561570.0,896962.0,0
delta,1722420100.187544,35099.735,4834704.0,793106.0,0
delta,1722420100.4564898,36230.903,5132311.0,815949.0,0
delta,1722420100.724429,36620.413,5265368.0,834723.0,0
delta,1722420101.0400383,37523.058,5258592.0,835870.0,0
delta,1722420101.309836,35958.708,5146166.0,803204.0,0
delta,1722420101.5950525,38682.683,5184251.0,877302.0,0
delta,1722420101.8639765,37790.35,5160998.0,838042.0,0
delta,1722420102.1374538,43912.715,6081100.0,981189.0,0
delta,1722420102.4274817,41248.287,5552293.0,903022.0,0
delta,1722420102.7008224,36142.488,5151476.0,832962.0,0
delta,1722420102.9827006,34645.765,4873279.0,804963.0,0
delta,1722420103.25437,34456.684,4868579.0,775342.0,0
delta,1722420103.5260193,37073.801,5065905.0,837844.0,0
delta,1722420103.8288715,38280.836,5291918.0,867403.0,0
delta,1722420104.1178508,35418.778,4973804.0,802776.0,0
delta,1722420104.3900433,34675.034,4859607.0,779183.0,0
delta,1722420104.6770742,40719.951,5523728.0,887583.0,0
delta,1722420104.9644504,35695.804,4921435.0,800496.0,0
delta,1722420105.2619855,35356.328,4960620.0,797268.0,0
delta,1722420105.526964,35132.087,5071154.0,808437.0,0
delta,1722420105.8133705,42130.627,5519334.0,914940.0,0
delta,1722420106.0902114,36332.451,5031726.0,809094.0,0
delta,1722420106.376644,34877.229,4841907.0,789908.0,0
delta,1722420106.653805,50160.06,6278548.0,1077028.0,0
delta,1722420106.9668918,39498.364,5344896.0,873248.0,0
delta,1722420107.253726,42782.254,5813828.0,939772.0,0
delta,1722420107.5420818,38390.823,5316637.0,862752.0,0
delta,1722420107.8320887,40686.643,5574571.0,883575.0,0
delta,1722420108.1213222,34861.809,4961108.0,796442.0,0
delta,1722420108.4068995,41536.976,5587876.0,895539.0,0
delta,1722420108.701396,39143.649,5295824.0,864373.0,0
delta,1722420108.9711018,36534.842,4937182.0,818948.0,0
delta,1722420109.2384,35471.859,4943591.0,800022.0,0
delta,1722420109.5054588,35190.916,4831897.0,789923.0,0
delta,1722420109.7706015,34673.824,4767383.0,789250.0,0
delta,1722420110.0399504,35389.891,4833850.0,808406.0,0
delta,1722420110.311187,35133.041,4980456.0,795662.0,0
delta,1722420110.592449,40807.18,5645310.0,894438.0,0
delta,1722420110.8733687,42010.096,5660752.0,902088.0,0
delta,1722420111.1546059,34143.242,4884631.0,775755.0,0
delta,1722420111.4191167,35233.021,4887988.0,796916.0,0
delta,1722420111.6958418,37623.488,5330675.0,837813.0,0
delta,1722420111.9632764,38485.254,5188036.0,866806.0,0
delta,1722420112.2358024,43055.258,5668015.0,974702.0,0
delta,1722420112.514812,37609.926,5165331.0,847467.0,0
delta,1722420112.836509,44833.535,4372426.0,963533.0,0
delta,1722420113.1769729,37938.519,4415883.0,844942.0,0
delta,1722420113.4949882,43859.734,4527088.0,946550.0,0
delta,1722420113.8091464,38212.169,5123095.0,853251.0,0
delta,1722420114.1171052,32019.203,4492542.0,747114.0,0
delta,1722420114.4183512,37407.556,5110094.0,856724.0,0
delta,1722420114.7256126,37189.949,5133837.0,854474.0,0
delta,1722420115.044263,41560.953,5487657.0,907519.0,0
delta,1722420115.3547003,35767.662,4977710.0,820095.0,0
delta,1722420115.661721,36213.554,5124682.0,833406.0,0
delta,1722420115.9720294,37583.419,5289720.0,844331.0,0
delta,1722420116.2789323,43098.071,5826096.0,926476.0,0
delta,1722420116.5906801,36126.19,5148729.0,829704.0,0
delta,1722420116.8809848,36504.964,5111925.0,814816.0,0
delta,1722420117.1600935,39211.492,5399888.0,866209.0,0
delta,1722420117.4301555,35679.569,5050280.0,791683.0,0
delta,1722420117.6994662,36776.657,5189257.0,828572.0,0
delta,1722420118.0174332,37327.028,5304857.0,846029.0,0
delta,1722420118.2869582,38812.69,5397691.0,842342.0,0
delta,1722420118.5638857,37293.227,5196215.0,831846.0,0
delta,1722420118.8546565,39095.557,5495897.0,865964.0,0
delta,1722420119.1318138,35357.637,5084582.0,819315.0,0
delta,1722420119.4000628,37451.224,5339708.0,832687.0,0
delta,1722420119.6672459,35433.031,4986925.0,797941.0,0
delta,1722420119.9499128,36484.821,5200426.0,823859.0,0
delta,1722420120.2179477,36372.043,5192430.0,812690.0,0
delta,1722420120.4896095,39433.08,5505540.0,869912.0,0
delta,1722420120.765079,37121.062,5225084.0,832397.0,0
delta,1722420121.0374627,38858.911,5301623.0,876644.0,0
delta,1722420121.3258042,42977.144,5803574.0,908744.0,0
delta,1722420121.651761,41453.486,5578416.0,892479.0,0
delta,1722420121.9748862,39891.545,5440110.0,867969.0,0
delta,1722420122.2937224,44412.862,5973862.0,963809.0,0
delta,1722420122.6244466,41300.669,5682603.0,911972.0,0
delta,1722420122.94898,41216.253,5557847.0,896228.0,0
delta,1722420123.269263,40728.385,5577135.0,893688.0,0
delta,1722420123.5913506,41089.113,5612168.0,894255.0,0
delta,1722420123.9173236,40710.427,5616258.0,900436.0,0
delta,1722420124.239415,41578.085,5702866.0,906632.0,0
delta,1722420124.5662372,44660.364,6120773.0,951721.0,0
delta,1722420124.8922608,41579.479,5728806.0,906433.0,0
delta,1722420125.1887703,39574.329,5671067.0,883820.0,0
delta,1722420125.4712489,38800.5,5495896.0,863471.0,0
delta,1722420125.7551405,44204.709,5978805.0,947086.0,0
delta,1722420126.044446,41299.672,5740525.0,914833.0,0
delta,1722420126.355331,36386.334,5406236.0,916470.0,0
delta,1722420126.6461463,37251.337,5103381.0,839082.0,0
delta,1722420126.9164584,37987.028,5251634.0,853510.0,0
delta,1722420127.1853201,36208.316,5128832.0,836283.0,0
delta,1722420127.4539912,34716.039,4760669.0,785854.0,0
delta,1722420127.7227318,35021.99,4880481.0,798308.0,0
delta,1722420127.9870093,35289.064,4924121.0,801965.0,0
delta,1722420128.2704954,34053.521,4739795.0,773645.0,0
delta,1722420128.543453,38278.275,5018908.0,873370.0,0
delta,1722420128.812794,36815.871,4909961.0,833713.0,0
delta,1722420129.0793607,34813.163,4767444.0,794942.0,0
delta,1722420129.3458967,34809.203,4739978.0,797283.0,0
delta,1722420129.6105366,35549.748,4891223.0,825496.0,0
delta,1722420129.8773174,34767.433,4855334.0,810441.0,0
delta,1722420130.1416936,35837.194,4883715.0,818244.0,0
delta,1722420130.40741,45071.012,6067916.0,978175.0,0
delta,1722420130.698147,35507.107,4857471.0,802806.0,0
delta,1722420130.964272,36897.539,5097705.0,845677.0,0
delta,1722420131.2393942,36390.45,5161730.0,831983.0,0
delta,1722420131.5244863,38811.702,5459580.0,873722.0,0
delta,1722420131.7928922,34756.423,4869006.0,786083.0,0
delta,1722420132.0582144,34190.072,4925769.0,785058.0,0
delta,1722420132.3232903,39079.769,5465502.0,868581.0,0
delta,1722420132.593604,34642.672,4914905.0,791209.0,0
delta,1722420132.8579834,40676.637,5687363.0,897192.0,0
delta,1722420133.129229,34476.961,5008593.0,791867.0,0
delta,1722420133.3930073,37404.365,5255174.0,830958.0,0
delta,1722420133.6620157,34229.509,4959582.0,791821.0,0
delta,1722420133.9298832,36443.828,5157396.0,824088.0,0
delta,1722420134.1992211,31797.98,4665455.0,751092.0,0
delta,1722420134.4615424,34812.622,5092638.0,813531.0,0
delta,1722420134.749154,37950.382,4970263.0,862828.0,0
delta,1722420135.074354,47330.327,4543140.0,1003971.0,0
delta,1722420135.4142447,44729.359,4865039.0,1045602.0,0
delta,1722420135.7485242,43797.078,4475148.0,937156.0,0
delta,1722420136.0691,36941.846,5144274.0,833881.0,0
delta,1722420136.3737671,36730.989,5033862.0,825144.0,0
delta,1722420136.6793118,39279.753,5426378.0,874471.0,0
delta,1722420136.957484,37380.651,5238878.0,852638.0,0
delta,1722420137.2335153,32754.841,4584094.0,752484.0,0
delta,1722420137.503262,37244.939,5227769.0,844269.0,0
delta,1722420137.7782886,37669.345,5222825.0,846672.0,0
delta,1722420138.0555394,36122.223,5069567.0,827301.0,0
delta,1722420138.3307588,36168.38,5035143.0,818504.0,0
delta,1722420138.6045787,36650.825,5017626.0,813608.0,0
delta,1722420138.8791528,37930.958,5181505.0,846855.0,0
delta,1722420139.15387,37637.53,5245470.0,847987.0,0
delta,1722420139.4318626,37046.67,5173998.0,836207.0,0
delta,1722420139.7076097,36219.924,5095568.0,819131.0,0
delta,1722420139.9827003,37573.631,5171801.0,837108.0,0
delta,1722420140.258879,36688.129,5230333.0,816392.0,0
delta,1722420140.533074,36787.569,5184740.0,827470.0,0
delta,1722420140.8065143,36721.495,5025622.0,816301.0,0
delta,1722420141.0871975,43827.852,5722397.0,972100.0,0
delta,1722420141.3720376,39066.305,5372911.0,865735.0,0
delta,1722420141.648522,37432.646,5213915.0,838960.0,0
delta,1722420141.93224,38604.137,5738816.0,947086.0,0
delta,1722420142.22501,38390.277,5235765.0,848798.0,0
delta,1722420142.5006387,37482.256,5203967.0,840077.0,0
delta,1722420142.7775934,44672.689,5911911.0,954154.0,0
delta,1722420143.0615146,43172.13,5804062.0,936681.0,0
delta,1722420143.3421857,36910.34,5146898.0,827960.0,0
delta,1722420143.6226826,41589.891,5390123.0,910718.0,0
delta,1722420143.9015207,38956.371,5291917.0,869575.0,0
delta,1722420144.1881945,34553.862,4821033.0,805010.0,0
delta,1722420144.468501,40273.946,5605210.0,917510.0,0
delta,1722420144.7698245,36075.737,4937976.0,821212.0,0
delta,1722420145.039938,38733.322,5346361.0,873416.0,0
delta,1722420145.3094947,34970.028,5001391.0,812720.0,0
delta,1722420145.5965466,39186.515,5343492.0,872222.0,0
delta,1722420145.866976,35006.925,4951037.0,803510.0,0
delta,1722420146.1459694,35186.642,4900684.0,796380.0,0
delta,1722420146.4112337,35680.218,5048022.0,818458.0,0
delta,1722420146.676867,36602.262,5109423.0,830775.0,0
delta,1722420146.9453063,37689.767,5201097.0,857565.0,0
delta,1722420147.2143478,34159.693,4904773.0,781478.0,0
delta,1722420147.4843786,41071.08,5483933.0,920769.0,0
delta,1722420147.757928,35197.474,4943713.0,801062.0,0
delta,1722420148.0233228,34956.996,4897815.0,790948.0,0
delta,1722420148.2933881,35059.923,4966540.0,788700.0,0
delta,1722420148.5724277,36906.613,5123644.0,829107.0,0
delta,1722420148.8603697,38490.497,5328050.0,863654.0,0
delta,1722420149.1298478,35612.474,5030505.0,815399.0,0
delta,1722420149.3956094,35816.073,4889941.0,802990.0,0
delta,1722420149.6625736,34975.815,4933398.0,807718.0,0
delta,1722420149.9273973,35368.621,4876452.0,797788.0,0
delta,1722420150.1961894,35071.53,4983813.0,810839.0,0
delta,1722420150.4642818,32080.928,4586597.0,745355.0,0
delta,1722420150.748889,36318.661,5005969.0,813883.0,0
delta,1722420151.0283062,37813.403,5113940.0,838210.0,0
delta,1722420151.3420954,43311.978,5894944.0,933071.0,0
delta,1722420151.6534233,38041.596,5240954.0,840139.0,0
delta,1722420151.9471738,41561.525,5848129.0,904551.0,0
delta,1722420152.2222514,41147.245,5743211.0,895157.0,0
delta,1722420152.5062628,38265.438,5172350.0,861788.0,0
delta,1722420152.803436,37348.325,4929003.0,842847.0,0
delta,1722420153.0735993,35144.909,4811023.0,798171.0,0
delta,1722420153.3551052,39653.675,5561021.0,984525.0,0
delta,1722420153.6626556,37450.818,5010913.0,827608.0,0
delta,1722420153.9318461,37295.907,5043139.0,846564.0,0
delta,1722420154.2050362,34603.394,4793505.0,793458.0,0
delta,1722420154.5011969,35059.075,4885180.0,800083.0,0
delta,1722420154.78445,37085.085,5101183.0,839236.0,0
delta,1722420155.0707138,36144.166,4890246.0,817555.0,0
delta,1722420155.338716,34458.937,4801440.0,792876.0,0
delta,1722420155.6063695,34719.987,4848498.0,798125.0,0
delta,1722420155.8713748,47977.224,6045700.0,1017083.0,0
delta,1722420156.1566143,36323.121,4943102.0,821075.0,0
delta,1722420156.4247272,36199.786,4904528.0,818397.0,0
delta,1722420156.694533,36024.871,4905993.0,816301.0,0
delta,1722420156.9616776,38424.02,5140733.0,850175.0,0
delta,1722420157.2416077,35011.434,4803699.0,799853.0,0
delta,1722420157.518598,38608.813,5295518.0,860395.0,0
delta,1722420157.799499,40160.958,5389086.0,878847.0,0
delta,1722420158.078039,36946.496,5102282.0,831739.0,0
delta,1722420158.3525622,37090.094,5143114.0,838807.0,0
delta,1722420158.6269674,39967.573,5512193.0,887002.0,0
delta,1722420158.9045007,37607.43,5025561.0,847926.0,0
delta,1722420159.1867056,36590.714,4820972.0,825909.0,0
delta,1722420159.4607446,33317.255,4517567.0,766698.0,0
delta,1722420159.7741191,40612.65,5705552.0,989864.0,0
delta,1722420160.0588982,36610.581,5025927.0,836375.0,0
delta,1722420160.3350742,38539.392,5264024.0,862537.0,0
delta,1722420160.610131,39769.789,5345628.0,869698.0,0
delta,1722420160.8906093,37618.929,5078112.0,838807.0,0
delta,1722420161.1662087,37291.73,5151232.0,844636.0,0
delta,1722420161.441759,35216.488,4876696.0,809003.0,0
delta,1722420161.725149,39079.437,5346911.0,888532.0,0
delta,1722420161.9979506,35298.256,4925891.0,801108.0,0
delta,1722420162.287506,38261.585,4979663.0,866853.0,0
delta,1722420162.5745566,36793.832,5063220.0,843811.0,0
delta,1722420162.8431463,36302.683,4805408.0,814067.0,0
delta,1722420163.1309278,37302.167,5129442.0,866164.0,0
delta,1722420163.3995361,35610.718,4799487.0,806219.0,0
delta,1722420163.6656787,34865.415,4784716.0,812751.0,0
delta,1722420163.9332304,36750.965,4950122.0,832748.0,0
delta,1722420164.2018678,34974.976,4869677.0,808162.0,0
delta,1722420164.4663737,33995.857,4769580.0,790184.0,0
delta,1722420164.7305992,36552.414,5111071.0,840153.0,0
delta,1722420164.999237,35246.142,4897327.0,811129.0,0
delta,1722420165.2670186,35173.845,4847339.0,799380.0,0
delta,1722420165.532616,34909.706,4908679.0,811068.0,0
delta,1722420165.8167179,37148.946,4986254.0,845830.0,0
delta,1722420166.0848105,35242.957,4836108.0,806463.0,0
delta,1722420166.3520608,34702.866,4918994.0,806233.0,0
delta,1722420166.6172109,35048.906,4916736.0,810518.0,0
delta,1722420166.8946595,35724.715,5008593.0,820355.0,0
delta,1722420167.1855326,35268.641,4880359.0,811726.0,0
delta,1722420167.450589,34653.865,4859057.0,793550.0,0
delta,1722420167.7239177,35658.981,4993701.0,832259.0,0
delta,1722420167.991492,36003.878,5033800.0,826001.0,0
delta,1722420168.2633913,35030.864,4888964.0,800404.0,0
delta,1722420168.5330715,35547.48,5063219.0,828479.0,0
